source,neighborhood,price,covered_m2,ambientes,bedrooms,url,captured_at,price_per_m2
mercadolibre,Palermo,380000.0,90.0,3,,https://departamento.mercadolibre.com.ar/MLA-1678724659-departamento-en-venta-3-ambientes-palermo-_JM,2026-09-17 14:13:12.450258+00:00,4222
mercadolibre,Palermo,154000.0,65.0,3,,https://departamento.mercadolibre.com.ar/MLA-2957858250-departamento-en-venta-3-ambientes-con-balcon-en-palermo-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,2369
mercadolibre,Palermo,250000.0,80.0,3,,https://departamento.mercadolibre.com.ar/MLA-1891154237-venta-departamento-de-3-ambientes-a-estrenar-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,3125
mercadolibre,Palermo,145000.0,67.0,3,,https://departamento.mercadolibre.com.ar/MLA-3914511824-venta-departamento-3-ambientes-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2164
mercadolibre,Palermo,180000.0,103.0,3,,https://departamento.mercadolibre.com.ar/MLA-2076539891-planta-baja-de-103-m2-a-estrenar-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,1748
mercadolibre,Palermo,165000.0,76.0,4,,https://departamento.mercadolibre.com.ar/MLA-3720217580-venta-departamento-4-ambientes-con-balcon-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2171
mercadolibre,Palermo,550000.0,150.0,5,,https://departamento.mercadolibre.com.ar/MLA-1995661465-duplex-5-amb-c-balcon-terraza-hecho-a-nuevo-la-mejor-vis-_JM,2026-09-17 14:13:12.450258+00:00,3667
mercadolibre,Palermo,448000.0,110.0,3,,https://departamento.mercadolibre.com.ar/MLA-1640389657-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,4073
mercadolibre,Palermo,119000.0,50.0,3,,https://departamento.mercadolibre.com.ar/MLA-3912415852-venta-depto-3-amb-balcon-frances-baulera-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2380
mercadolibre,Palermo,169000.0,70.0,4,,https://departamento.mercadolibre.com.ar/MLA-3604501016-depto-4-ambientes-cbalcon-mts-de-parque-las-heras-_JM,2026-09-17 14:13:12.450258+00:00,2414
mercadolibre,Palermo,378907.0,82.0,3,,https://departamento.mercadolibre.com.ar/MLA-3677216580-departamento-3-ambientes-a-la-venta-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,4621
mercadolibre,Palermo,250000.0,77.0,3,,https://departamento.mercadolibre.com.ar/MLA-1945712139-venta-departamento-3-ambientes-palermo-_JM,2026-09-17 14:13:12.450258+00:00,3247
mercadolibre,Palermo,527000.0,119.0,4,,https://departamento.mercadolibre.com.ar/MLA-3425048890-departamento-en-venta-palermo-4-ambientes-con-cochera-_JM,2026-09-17 14:13:12.450258+00:00,4429
mercadolibre,Palermo,218000.0,95.0,4,,https://departamento.mercadolibre.com.ar/MLA-3168722880-hermoso-y-amplio-3-amb-c-dep-o-3er-dormitorio-piso-balcon-corrido-al-frente-todo-luz-_JM,2026-09-17 14:13:12.450258+00:00,2295
mercadolibre,Palermo,1400000.0,180.0,4,,https://departamento.mercadolibre.com.ar/MLA-1641888021-venta-depto-4-amb-con-dependencia-en-edificio-lavenue-polo-_JM,2026-09-17 14:13:12.450258+00:00,7778
mercadolibre,Palermo,320000.0,104.0,4,,https://departamento.mercadolibre.com.ar/MLA-3922300484-venta-4-amb-en-belgrano-esp-guardacoche-y-balcon-_JM,2026-09-17 14:13:12.450258+00:00,3077
mercadolibre,Palermo,210000.0,74.0,3,,https://departamento.mercadolibre.com.ar/MLA-2182948138-venta-departamento-de-3-ambientes-balcon-al-frente-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2838
mercadolibre,Palermo,149900.0,49.0,3,,https://departamento.mercadolibre.com.ar/MLA-3869523108-venta-departamento-3-ambientes-con-cochera-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,3059
mercadolibre,Palermo,125000.0,49.0,3,,https://departamento.mercadolibre.com.ar/MLA-2023830383-el-salvador-4200-departamento-23-ambientes-reciclado-cbalcon-a-la-calle-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2551
mercadolibre,Palermo,129900.0,49.0,3,,https://departamento.mercadolibre.com.ar/MLA-3869627220-venta-departamento-3-ambientes-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2651
mercadolibre,Palermo,299000.0,110.0,4,,https://departamento.mercadolibre.com.ar/MLA-3763915880-venta-departamento-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2718
mercadolibre,Palermo,3300000.0,308.0,4,,https://departamento.mercadolibre.com.ar/MLA-1784603889-espectacular-sky-view-residence-en-edificio-lavenue-4-amb-lujo-_JM,2026-09-17 14:13:12.450258+00:00,10714
mercadolibre,Palermo,190000.0,79.0,4,,https://departamento.mercadolibre.com.ar/MLA-3721457174-venta-dep-4-amb-c-dep-palermo-apto-credito-_JM,2026-09-17 14:13:12.450258+00:00,2405
mercadolibre,Palermo,940000.0,300.0,6,,https://departamento.mercadolibre.com.ar/MLA-3529058188-duplex-en-palermo-56-ambientes-con-amenities-_JM,2026-09-17 14:13:12.450258+00:00,3133
mercadolibre,Palermo,255000.0,85.0,4,,https://departamento.mercadolibre.com.ar/MLA-1981782687-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,3000
mercadolibre,Palermo,192500.0,76.0,4,,https://departamento.mercadolibre.com.ar/MLA-3915709462-venta-departamento-de-3-ambientes-en-palermo-canitas-posibilidad-de-permuta-_JM,2026-09-17 14:13:12.450258+00:00,2533
mercadolibre,Palermo,150000.0,41.0,3,,https://departamento.mercadolibre.com.ar/MLA-3907328030-venta-depto-3-amb-palermo-muy-luminoso-_JM,2026-09-17 14:13:12.450258+00:00,3659
mercadolibre,Palermo,198000.0,73.0,4,,https://departamento.mercadolibre.com.ar/MLA-3355951624-departamento-4-ambientes-al-contrafrente-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2712
mercadolibre,Palermo,360000.0,140.0,4,,https://departamento.mercadolibre.com.ar/MLA-3784295388-departamento-en-venta-piso-entero-4-ambientes-con-dependencia-baulera-guemes-4027-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2571
mercadolibre,Palermo,542005.0,119.0,4,,https://departamento.mercadolibre.com.ar/MLA-3503663980-departamento-en-venta-palermo-4-ambientes-con-cochera-opcional-suite-balcon-y-lavadero-_JM,2026-09-17 14:13:12.450258+00:00,4555
mercadolibre,Palermo,530000.0,96.0,3,,https://departamento.mercadolibre.com.ar/MLA-3476519154-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,5521
mercadolibre,Palermo,185000.0,65.0,3,,https://departamento.mercadolibre.com.ar/MLA-2060969793-venta-dpto-3-amb-con-balcon-al-frente-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2846
mercadolibre,Palermo,245000.0,75.0,3,,https://departamento.mercadolibre.com.ar/MLA-3533639738-departamento-3-ambientes-en-venta-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,3267
mercadolibre,Palermo,148000.0,50.0,3,,https://departamento.mercadolibre.com.ar/MLA-2038436873-venta-palermo-3-ambientes-al-frente-con-balcon-corrido-jardin-botanico-_JM,2026-09-17 14:13:12.450258+00:00,2960
mercadolibre,Palermo,240000.0,56.0,3,,https://departamento.mercadolibre.com.ar/MLA-3912784590-departamento-3-ambientes-venta-a-estrenar-palermo-_JM,2026-09-17 14:13:12.450258+00:00,4286
mercadolibre,Palermo,300000.0,103.0,3,,https://departamento.mercadolibre.com.ar/MLA-2061629959-venta-depto-de-estilo-palermo-3-amb-cbalcn-_JM,2026-09-17 14:13:12.450258+00:00,2913
mercadolibre,Palermo,598000.0,131.0,4,,https://departamento.mercadolibre.com.ar/MLA-3626132836-venta-palermo-hollywood-departamento-4-ambientes-con-balcon-aterrazado-y-parrilla-_JM,2026-09-17 14:13:12.450258+00:00,4565
mercadolibre,Palermo,570000.0,100.0,5,,https://departamento.mercadolibre.com.ar/MLA-3720663108-5-amb-c-jardin-quincho-parrilla-propia-palermo-_JM,2026-09-17 14:13:12.450258+00:00,5700
mercadolibre,Palermo,218000.0,86.0,4,,https://departamento.mercadolibre.com.ar/MLA-2063741029-venta-departamento-4-ambientes-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2535
mercadolibre,Palermo,190000.0,66.0,3,,https://departamento.mercadolibre.com.ar/MLA-3916243124-venta-departamento-de-3-ambientes-a-estrenar-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2879
mercadolibre,Palermo,268000.0,76.0,3,,https://departamento.mercadolibre.com.ar/MLA-1713648855-departamento-en-venta-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,3526
mercadolibre,Palermo,240000.0,87.0,4,,https://departamento.mercadolibre.com.ar/MLA-3934781152-venta-departamento-4-ambientes-con-cochera-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2759
mercadolibre,Palermo,445000.0,134.0,4,,https://departamento.mercadolibre.com.ar/MLA-2076529587-piso-de-categoria-de-4-ambientes-con-cochera-y-baulera-frente-al-ecoparque-_JM,2026-09-17 14:13:12.450258+00:00,3321
mercadolibre,Palermo,340000.0,77.0,3,,https://departamento.mercadolibre.com.ar/MLA-2073769061-dto-3-amb-en-exclusivo-edificio-full-amenities-_JM,2026-09-17 14:13:12.450258+00:00,4416
mercadolibre,Palermo,350000.0,66.0,3,,https://departamento.mercadolibre.com.ar/MLA-2063551585-venta-depto-3-amb-palermo-nuevo-balcon-y-cochera-_JM,2026-09-17 14:13:12.450258+00:00,5303
mercadolibre,Palermo,250000.0,70.0,3,,https://departamento.mercadolibre.com.ar/MLA-3927006232-venta-triplex-3-amb-palermo-terraza-propia-_JM,2026-09-17 14:13:12.450258+00:00,3571
mercadolibre,Palermo,380000.0,88.0,3,,https://departamento.mercadolibre.com.ar/MLA-1640022335-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,4318
mercadolibre,Palermo,275000.0,67.0,3,,https://departamento.mercadolibre.com.ar/MLA-3912427512-venta-depto-3-amb-con-balcon-y-cochera-palermo-_JM,2026-09-17 14:13:12.450258+00:00,4104
mercadolibre,Palermo,230000.0,81.0,4,,https://departamento.mercadolibre.com.ar/MLA-3721460758-venta-dto-4-amb-palermo-apto-credito-_JM,2026-09-17 14:13:12.450258+00:00,2840
mercadolibre,Palermo,234000.0,100.0,4,,https://departamento.mercadolibre.com.ar/MLA-1933040977-palermo-soho-piso-unico-4-ambientes-con-balcon-y-patio-apto-credito-_JM,2026-09-17 14:13:12.450258+00:00,2340
mercadolibre,Palermo,340000.0,101.0,3,,https://departamento.mercadolibre.com.ar/MLA-1640648507-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,3366
mercadolibre,Palermo,360000.0,158.0,4,,https://departamento.mercadolibre.com.ar/MLA-3912409766-venta-departamento-4-ambientespileta-propia-_JM,2026-09-17 14:13:12.450258+00:00,2278
mercadolibre,Palermo,360000.0,78.0,3,,https://departamento.mercadolibre.com.ar/MLA-3902661914-venta-departamento-3-ambientes-palermo-a-estrenar-_JM,2026-09-17 14:13:12.450258+00:00,4615
mercadolibre,Palermo,251000.0,66.0,3,,https://departamento.mercadolibre.com.ar/MLA-3618470888-departamento-en-venta-de-3-ambientes-_JM,2026-09-17 14:13:12.450258+00:00,3803
mercadolibre,Palermo,985700.0,133.0,4,,https://departamento.mercadolibre.com.ar/MLA-2907990990-venta-amplio-3-dormitorios-con-master-suite-y-balcon-aterrazado-_JM,2026-09-17 14:13:12.450258+00:00,7411
mercadolibre,Palermo,168000.0,58.0,3,,https://departamento.mercadolibre.com.ar/MLA-1731201537-venta-3-ambientes-con-balcon-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2897
mercadolibre,Palermo,260000.0,100.0,3,,https://departamento.mercadolibre.com.ar/MLA-3482499530-venta-departamento-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2600
mercadolibre,Palermo,125000.0,52.0,3,,https://departamento.mercadolibre.com.ar/MLA-2061608519-venta-dto-3-amb-en-palermo-usd-125000-_JM,2026-09-17 14:13:12.450258+00:00,2404
mercadolibre,Palermo,220000.0,85.0,4,,https://departamento.mercadolibre.com.ar/MLA-1945484085-venta-4-ambientespalermo-_JM,2026-09-17 14:13:12.450258+00:00,2588
mercadolibre,Palermo,2200000.0,278.0,6,,https://departamento.mercadolibre.com.ar/MLA-1861624279-departamento-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,7914
mercadolibre,Palermo,350000.0,70.0,3,,https://departamento.mercadolibre.com.ar/MLA-1669216563-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,5000
mercadolibre,Palermo,218000.0,58.0,4,,https://departamento.mercadolibre.com.ar/MLA-3912409728-venta-palermo-chico-4-amb-excelente-_JM,2026-09-17 14:13:12.450258+00:00,3759
mercadolibre,Palermo,130000.0,58.0,3,,https://departamento.mercadolibre.com.ar/MLA-3916269628-departamento-en-venta-de-3-ambientes-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2241
mercadolibre,Palermo,1550000.0,173.0,4,,https://departamento.mercadolibre.com.ar/MLA-3643572682-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,8960
mercadolibre,Palermo,465000.0,178.0,5,,https://departamento.mercadolibre.com.ar/MLA-3928199624-venta-departamento-en-duplex-5-ambientes-dependencia-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2612
mercadolibre,Palermo,290000.0,129.0,4,,https://departamento.mercadolibre.com.ar/MLA-1796436845-departamento-4-ambientes-en-palermo-capital-federal-_JM,2026-09-17 14:13:12.450258+00:00,2248
mercadolibre,Palermo,590000.0,117.0,3,,https://departamento.mercadolibre.com.ar/MLA-3912430116-departamento-3-amb-frente-cdep-balcon-y-cochera-_JM,2026-09-17 14:13:12.450258+00:00,5043
mercadolibre,Palermo,165000.0,77.0,3,,https://departamento.mercadolibre.com.ar/MLA-1945604601-3-ambientes-dep-en-palermo-oportunidad-_JM,2026-09-17 14:13:12.450258+00:00,2143
mercadolibre,Palermo,175000.0,66.0,3,,https://departamento.mercadolibre.com.ar/MLA-1972783587-venta-3-ambientes-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2652
mercadolibre,Palermo,220000.0,83.0,3,,https://departamento.mercadolibre.com.ar/MLA-1895109351-comodo-depto-de-3-amb-en-edificio-en-torre-_JM,2026-09-17 14:13:12.450258+00:00,2651
mercadolibre,Palermo,460000.0,80.0,3,,https://departamento.mercadolibre.com.ar/MLA-2051826231-departamento-en-venta-palermo-3-ambientes-2-dormitorios-en-suite-balcon-_JM,2026-09-17 14:13:12.450258+00:00,5750
mercadolibre,Palermo,1000000.0,265.0,6,,https://departamento.mercadolibre.com.ar/MLA-2038725535-departamento-en-venta-triplex-6-ambientes-terraza-con-parrilla-jose-a-cabrera-5055-palermo-_JM,2026-09-17 14:13:12.450258+00:00,3774
mercadolibre,Palermo,1150000.0,230.0,5,,https://departamento.mercadolibre.com.ar/MLA-1640389523-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,5000
mercadolibre,Palermo,573700.0,77.0,3,,https://departamento.mercadolibre.com.ar/MLA-3400762868-venta-palermo-chico-_JM,2026-09-17 14:13:12.450258+00:00,7451
mercadolibre,Palermo,400000.0,68.0,3,,https://departamento.mercadolibre.com.ar/MLA-3928166160-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,5882
mercadolibre,Palermo,198000.0,73.0,3,,https://departamento.mercadolibre.com.ar/MLA-2073292963-departamento-3-ambientes-al-contrafrente-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2712
mercadolibre,Palermo,414788.0,80.0,3,,https://departamento.mercadolibre.com.ar/MLA-3881215030-departamento-en-venta-palermo-3-ambientes-2-dormitorios-en-suite-balcon-_JM,2026-09-17 14:13:12.450258+00:00,5185
mercadolibre,Palermo,2500000.0,310.0,4,,https://departamento.mercadolibre.com.ar/MLA-1909297125-del-libertador-av-3868-6-h-_JM,2026-09-17 14:13:12.450258+00:00,8065
mercadolibre,Palermo,170000.0,70.0,3,,https://departamento.mercadolibre.com.ar/MLA-3726896622-venta-de-semipiso-3-ambientes-mas-dependencia-y-baulera-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2429
mercadolibre,Palermo,500000.0,84.0,3,,https://departamento.mercadolibre.com.ar/MLA-3935603122-alquiler-y-venta-de-departamento-3-ambientes-amoblado-complejo-stay-sinclair-3070-palermo-_JM,2026-09-17 14:13:12.450258+00:00,5952
mercadolibre,Palermo,598000.0,144.0,4,,https://departamento.mercadolibre.com.ar/MLA-2061142707-venta-piso-4-ambientes-amoblado-las-canitas-_JM,2026-09-17 14:13:12.450258+00:00,4153
mercadolibre,Palermo,450000.0,80.0,3,,https://departamento.mercadolibre.com.ar/MLA-2051825931-departamento-en-venta-palermo-3-ambientes-2-dormitorios-en-suite-balcon-_JM,2026-09-17 14:13:12.450258+00:00,5625
mercadolibre,Palermo,1201500.0,142.0,4,,https://departamento.mercadolibre.com.ar/MLA-2048146817-venta-departamento-4-ambientes-con-dependencia-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,8461
mercadolibre,Palermo,310000.0,71.0,3,,https://departamento.mercadolibre.com.ar/MLA-3853979540-departamento-en-venta-3-ambientes-palermo-_JM,2026-09-17 14:13:12.450258+00:00,4366
mercadolibre,Palermo,150000.0,47.0,3,,https://departamento.mercadolibre.com.ar/MLA-3917332846-venta-departamento-3amb-palermo-c-balcon-_JM,2026-09-17 14:13:12.450258+00:00,3191
mercadolibre,Palermo,680000.0,114.0,4,,https://departamento.mercadolibre.com.ar/MLA-1961113371-4-ambientes-en-venta-a-estrenar-en-palermo-con-2-cocheras-y-amenities-_JM,2026-09-17 14:13:12.450258+00:00,5965
mercadolibre,Palermo,264000.0,68.0,3,,https://departamento.mercadolibre.com.ar/MLA-3923721352-venta-departamento-3-ambientes-palermo-_JM,2026-09-17 14:13:12.450258+00:00,3882
mercadolibre,Palermo,650000.0,127.0,3,,https://departamento.mercadolibre.com.ar/MLA-1861586795-departamento-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,5118
mercadolibre,Palermo,2100000.0,222.0,3,,https://departamento.mercadolibre.com.ar/MLA-1909167767-del-libertador-av-3868-26-p-_JM,2026-09-17 14:13:12.450258+00:00,9459
mercadolibre,Palermo,152000.0,51.0,3,,https://departamento.mercadolibre.com.ar/MLA-3785116102-departamento-3-amb-61-mts2-con-patio-amplio-_JM,2026-09-17 14:13:12.450258+00:00,2980
mercadolibre,Palermo,965000.0,158.0,4,,https://departamento.mercadolibre.com.ar/MLA-1640661243-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,6108
mercadolibre,Palermo,167000.0,67.0,4,,https://departamento.mercadolibre.com.ar/MLA-2051651085-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,2493
mercadolibre,Palermo,180000.0,56.0,3,,https://departamento.mercadolibre.com.ar/MLA-2058026181-venta-3amb-56m2-piso-alto-palermo-caba-_JM,2026-09-17 14:13:12.450258+00:00,3214
mercadolibre,Palermo,190000.0,56.0,3,,https://departamento.mercadolibre.com.ar/MLA-1820217321-departamento-en-venta-en-palermo-soho-de-56-m-reciclado-a-nuevo-_JM,2026-09-17 14:13:12.450258+00:00,3393
mercadolibre,Palermo,3500000.0,380.0,5,,https://departamento.mercadolibre.com.ar/MLA-2772212476-piso-unico-de-5-ambientes-con-master-suite-balcon-y-amenities-de-categoria-_JM,2026-09-17 14:13:12.450258+00:00,9211
mercadolibre,Palermo,289135.0,48.0,3,,https://departamento.mercadolibre.com.ar/MLA-2027829905-departamento-en-venta-3-ambientes-palermo-_JM,2026-09-17 14:13:12.450258+00:00,6024
mercadolibre,Palermo,382800.0,112.0,4,,https://departamento.mercadolibre.com.ar/MLA-1787549007-mario-bravo-955-edificio-de-8-pisos-con-unidades-de-1-2-3-y-4-ambientes-_JM,2026-09-17 14:13:12.450258+00:00,3418
mercadolibre,Palermo,165000.0,70.0,4,,https://departamento.mercadolibre.com.ar/MLA-1948883807-departamento-4-ambientes-en-venta-ubicado-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2357
mercadolibre,Palermo,1000000.0,220.0,5,,https://departamento.mercadolibre.com.ar/MLA-3904593330-departamento-piso-en-venta-en-recoleta-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,4545
mercadolibre,Palermo,165000.0,71.0,4,,https://departamento.mercadolibre.com.ar/MLA-3720217536-venta-dpto-4-ambientes-palermo-con-balcon-al-frent-_JM,2026-09-17 14:13:12.450258+00:00,2324
mercadolibre,Palermo,279000.0,112.0,3,,https://departamento.mercadolibre.com.ar/MLA-3643938620-departamento-4-ambientes-con-dependencia-_JM,2026-09-17 14:13:12.450258+00:00,2491
mercadolibre,Palermo,780000.0,130.0,4,,https://departamento.mercadolibre.com.ar/MLA-1640518873-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,6000
mercadolibre,Palermo,303000.0,89.0,3,,https://departamento.mercadolibre.com.ar/MLA-3542526258-departamento-venta-tres-ambientes-palermo-soho-a-estrenar-con-amenities-_JM,2026-09-17 14:13:12.450258+00:00,3404
mercadolibre,Palermo,950000.0,180.0,4,,https://departamento.mercadolibre.com.ar/MLA-3854110438-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,5278
mercadolibre,Palermo,397000.0,145.0,5,,https://departamento.mercadolibre.com.ar/MLA-3902604444-departamento-en-venta-en-alto-palermo-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,2738
mercadolibre,Palermo,730000.0,155.0,4,,https://departamento.mercadolibre.com.ar/MLA-1922231635-departamento-duplex-en-venta-en-barrio-norte-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,4710
mercadolibre,Palermo,850000.0,132.0,4,,https://departamento.mercadolibre.com.ar/MLA-1651373665-departamento-en-venta-en-barrio-norte-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,6439
mercadolibre,Palermo,440000.0,182.0,4,,https://departamento.mercadolibre.com.ar/MLA-1937113701-venta-de-departamento-4-ambientes-con-dependencia-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2418
mercadolibre,Palermo,512900.0,180.0,3,,https://departamento.mercadolibre.com.ar/MLA-3878375984-venta-4-unidades-en-block-ideal-inversores-_JM,2026-09-17 14:13:12.450258+00:00,2849
mercadolibre,Palermo,352755.0,68.0,3,,https://departamento.mercadolibre.com.ar/MLA-2027829909-departamento-en-venta-3-ambientes-palermo-_JM,2026-09-17 14:13:12.450258+00:00,5188
mercadolibre,Palermo,550000.0,118.0,4,,https://departamento.mercadolibre.com.ar/MLA-1640661289-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,4661
mercadolibre,Palermo,269000.0,64.0,3,,https://departamento.mercadolibre.com.ar/MLA-2032601139-venta-exclusivo-departamento-3-ambientes-con-terraza-vista-panoramica-y-super-luminoso-_JM,2026-09-17 14:13:12.450258+00:00,4203
mercadolibre,Palermo,582300.0,83.0,3,,https://departamento.mercadolibre.com.ar/MLA-3425938340-venta-exclusivo-3-amb-c-terraza-propia-opciones-de-4-ambientes-c-dep-cabello-lafinur-_JM,2026-09-17 14:13:12.450258+00:00,7016
mercadolibre,Palermo,1990000.0,310.0,5,,https://departamento.mercadolibre.com.ar/MLA-3315148262-piso-unico-de-5-ambientes-con-master-suite-balcon-y-amenities-de-categoria-_JM,2026-09-17 14:13:12.450258+00:00,6419
mercadolibre,Palermo,220000.0,80.0,4,,https://departamento.mercadolibre.com.ar/MLA-3877404054-departamento-en-venta-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2750
mercadolibre,Palermo,513900.0,86.0,3,,https://departamento.mercadolibre.com.ar/MLA-1641603197-venta-departamento-con-doble-suite-y-balcon-al-exterior-_JM,2026-09-17 14:13:12.450258+00:00,5976
mercadolibre,Palermo,314900.0,71.0,3,,https://departamento.mercadolibre.com.ar/MLA-3707333974-3-ambientes-terraza-balcon-aterrazado-parrilla-pileta-palermo-quincho-gimnasio-_JM,2026-09-17 14:13:12.450258+00:00,4435
mercadolibre,Palermo,373314.0,99.0,3,,https://departamento.mercadolibre.com.ar/MLA-3626579566-thames-1452-1-4-_JM,2026-09-17 14:13:12.450258+00:00,3771
mercadolibre,Palermo,600000.0,105.0,4,,https://departamento.mercadolibre.com.ar/MLA-2802160156-departamento-en-venta-en-recoleta-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,5714
mercadolibre,Palermo,828900.0,120.0,4,,https://departamento.mercadolibre.com.ar/MLA-3426027574-venta-exclusivo-3-amb-c-terraza-propia-opciones-de-4-ambientes-c-dep-cabello-lafinur-_JM,2026-09-17 14:13:12.450258+00:00,6908
mercadolibre,Palermo,185000.0,78.0,3,,https://departamento.mercadolibre.com.ar/MLA-3912427682-departamento-3-amb-venta-en-palermo-con-balcon-_JM,2026-09-17 14:13:12.450258+00:00,2372
mercadolibre,Palermo,310000.0,66.0,3,,https://departamento.mercadolibre.com.ar/MLA-3832408802-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,4697
mercadolibre,Palermo,209000.0,82.0,3,,https://departamento.mercadolibre.com.ar/MLA-2037662209-venta-departamento-3-amb-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2549
mercadolibre,Palermo,406680.0,63.0,3,,https://departamento.mercadolibre.com.ar/MLA-3626579476-armenia-1210-9-02-_JM,2026-09-17 14:13:12.450258+00:00,6455
mercadolibre,Palermo,315000.0,154.0,5,,https://departamento.mercadolibre.com.ar/MLA-3861547132-3-dormitorios-y-escritorio-contrafrente-abierto-silencioso-_JM,2026-09-17 14:13:12.450258+00:00,2045
mercadolibre,Palermo,970300.0,125.0,4,,https://departamento.mercadolibre.com.ar/MLA-2911122624-venta-3-dormitorios-con-master-suite-y-gran-area-socialr-_JM,2026-09-17 14:13:12.450258+00:00,7762
mercadolibre,Palermo,1000400.0,166.0,4,,https://departamento.mercadolibre.com.ar/MLA-3409999644-departamento-en-venta-de-4-ambientes-con-dependencia-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,6027
mercadolibre,Palermo,573700.0,78.0,3,,https://departamento.mercadolibre.com.ar/MLA-1641845517-venta-amplio-2-suites-con-balcon-y-gran-estarcomedor-_JM,2026-09-17 14:13:12.450258+00:00,7355
mercadolibre,Palermo,179000.0,76.0,3,,https://departamento.mercadolibre.com.ar/MLA-3912417370-venta-depto-3-amb-palermo-seguridad-24-hs-_JM,2026-09-17 14:13:12.450258+00:00,2355
mercadolibre,Palermo,230000.0,60.0,3,,https://departamento.mercadolibre.com.ar/MLA-2032821857-departamento-en-venta-en-barrio-norte-capital-federal-buenos-aires-_JM,2026-09-17 14:13:12.450258+00:00,3833
mercadolibre,Palermo,350000.0,70.0,3,,https://departamento.mercadolibre.com.ar/MLA-1820250089-venta-departamento-con-cochera-y-amenities-premium-cerca-av-cabildo-_JM,2026-09-17 14:13:12.450258+00:00,5000
mercadolibre,Palermo,189000.0,64.0,4,,https://departamento.mercadolibre.com.ar/MLA-2037652979-venta-3-ambientes-con-depende-en-palermo-_JM,2026-09-17 14:13:12.450258+00:00,2953
